t, 1, 2, 3, 4, 5
109.875,0.951596344777,0.957026688453,0.0249304167029,0.225139200119,0.40984389941
110.0,0.943699325186,0.949084604029,0.0247235264703,0.223270835782,0.406442724825
110.125,0.935867840649,0.941208428639,0.0245183531592,0.221417976454,0.403069775593
110.25,0.928101347311,0.933397615324,0.0243148825214,0.219580493462,0.399724817479
110.375,0.920399305828,0.925651621663,0.0241131004268,0.217758259205,0.396407618194
110.5,0.912761181334,0.917969909736,0.0239129928628,0.215951147136,0.393117947375
110.625,0.905186443399,0.910351946089,0.0237145459329,0.214159031762,0.389855576571
110.75,0.897674565998,0.902797201693,0.023517745856,0.212381788629,0.386620279228
110.875,0.89022502747,0.89530515191,0.0233225789654,0.210619294316,0.383411830671
111.0,0.882837310481,0.887875276455,0.0231290317076,0.208871426428,0.380230008089
111.125,0.875510901994,0.880507059363,0.0229370906419,0.207138063584,0.377074590522
111.25,0.868245293227,0.873199988947,0.022746742439,0.205419085411,0.373945358842
111.375,0.861039979621,0.865953557771,0.0225579738801,0.203714372535,0.37084209574
111.5,0.853894460804,0.858767262607,0.0223707718562,0.202023806572,0.36776458571
111.625,0.846808240556,0.851640604404,0.0221851233671,0.200347270121,0.364712615036
111.75,0.839780826777,0.844573088251,0.0220010155205,0.198684646756,0.361685971773
111.875,0.832811731448,0.837564223346,0.021818435531,0.197035821015,0.358684445736
112.0,0.825900470602,0.830613522961,0.0216373707195,0.195400678397,0.355707828486
112.125,0.819046564287,0.823720504403,0.0214578085118,0.193779105349,0.352755913311
112.25,0.812249536535,0.81688468899,0.0212797364384,0.192170989261,0.349828495217
112.375,0.805508915327,0.810105602008,0.021103142133,0.190576218457,0.346925370909
112.5,0.798824232562,0.803382772686,0.020928013332,0.188994682191,0.344046338779
112.625,0.792195024023,0.796715734156,0.0207543378737,0.18742627063,0.341191198895
112.75,0.785620829345,0.790104023428,0.0205821036972,0.185870874858,0.338359752981
112.875,0.779101191986,0.783547181353,0.0204112988418,0.184328386861,0.335551804408
113.0,0.772635659189,0.777044752591,0.0202419114458,0.18279869952,0.332767158179
113.125,0.766223781956,0.770596285583,0.0200739297463,0.181281706607,0.330005620914
113.25,0.759865115017,0.764201332515,0.0199073420777,0.179777302774,0.327267000839
113.375,0.753559216793,0.757859449292,0.0197421368715,0.178285383548,0.32455110777
113.5,0.747305649374,1.7515701955,0.0195783026549,0.176805845323,0.321857753103
113.625,0.74110397848,1.73703442703,0.0194158280506,0.175338585353,0.319186749798
113.75,0.734953773439,1.72261928664,0.0192547017754,0.173883501744,0.316537912368
113.875,0.728854607149,1.70832377329,0.01909491264,0.172440493448,0.313911056864
114.0,0.722806056056,1.69414689421,0.0189364495479,0.171009460256,0.311306000866
114.125,0.716807700118,1.68008766491,0.0187793014947,0.169590302789,0.308722563465
114.25,0.71085912278,1.66614510904,0.0186234575671,0.168182922495,0.306160565255
114.375,0.704959910945,1.65231825836,0.0184689069427,0.166787221638,0.303619828318
114.5,0.699109654943,1.63860615266,0.0,0.165403103294,0.301100176214
114.625,0.693307948503,1.62500783972,0.0,0.164030471343,0.298601433965
114.75,0.687554388727,1.6115223752,0.0,0.162669230463,0.296123428047
114.875,0.68184857606,1.5981488226,0.0,0.161319286123,0.293665986375
115.0,0.676190114263,1.58488625321,0.0,0.159980544576,0.291228938292
115.125,0.670578610384,1.57173374599,0.0,0.158652912853,0.288812114558
115.25,0.665013674734,1.55869038758,0.0,0.157336298757,0.286415347337
115.375,0.659494920856,1.54575527219,0.0,0.156030610856,0.284038470186
115.5,0.654021965502,1.53292750153,0.0,0.154735758478,0.281681318042
115.625,0.648594428603,1.52020618479,0.0,0.1534516517,0.279343727215
115.75,0.643211933244,1.50759043854,0.0,0.152178201348,0.27702553537
115.875,0.637874105638,1.49507938667,0.0,0.150915318988,0.27472658152
116.0,0.632580575103,1.48267216035,0.0,0.14966291692,0.272446706016
116.125,0.627330974027,1.47036789798,0.0,0.148420908169,0.270185750531
116.25,0.622124937855,1.45816574509,0.0,0.147189206486,0.267943558054
116.375,0.616962105054,1.44606485428,0.0,0.145967726335,0.265719972877
116.5,0.611842117091,1.43406438523,0.0,0.14475638289,0.263514840582
116.625,0.60676461841,1.42216350456,0.0,0.14355509203,0.261328008034
116.75,0.601729256405,1.41036138582,0.0,0.142363770331,0.25915932337
116.875,0.596735681396,1.3986572094,0.0,0.141182335062,0.257008635986
117.0,0.591783546604,1.38705016252,0.0,0.140010704179,0.254875796526
117.125,0.586872508129,1.37553943913,0.0,0.138848796317,0.252760656878
117.25,0.582002224926,1.36412423986,0.0,0.137696530789,0.250663070154
117.375,0.577172358778,1.35280377199,0.0,0.136553827576,0.248582890688
117.5,0.572382574275,1.34157724937,0.0,0.135420607321,0.246519974024
117.625,0.567632538793,1.33044389237,0.0,0.134296791331,0.244474176901
117.75,0.562921922465,1.31940292785,0.0,0.13318230156,0.242445357249
117.875,0.558250398163,1.30845358906,0.0,0.132077060613,0.240433374178
118.0,0.553617641475,1.27927947674,0.0,0.11266535285,0.238438087966
118.125,0.549023330678,1.26866311073,0.0,0.111730376057,0.23645936005
118.25,0.544467146722,1.25813484684,0.0,0.110803158362,0.234497053018
118.375,0.539948773204,1.24769395392,0.0,0.109883635376,0.232551030598
118.5,0.535467896345,1.23733970692,0.0,0.108971743243,0.230621157649
118.625,0.531024204972,1.22707138679,0.0,0.108067418635,0.22870730015
118.75,0.526617390493,1.21688828044,0.0,0.107170598752,0.226809325195
118.875,0.522247146878,1.20678968071,0.0,0.106281221316,0.224927100978
119.0,0.517913170636,1.1967748863,0.0,0.105399224562,0.22306049679
119.125,0.513615160795,1.18684320174,0.0,0.104524547241,0.221209383003
119.25,0.509352818879,1.17699393733,0.0,0.103657128612,0.219373631068
119.375,0.505125848891,1.16722640907,0.0,0.102796908435,0.217553113501
119.5,0.500933957291,1.15753993868,0.0,0.101943826975,0.215747703877
119.625,0.496776852972,1.14793385347,0.0,0.101097824987,0.213957276818
119.75,0.492654247246,1.13840748635,0.0,0.100258843723,0.21218170799
